Port Number,Port Name,Country,Latitude,Longitude,DD Lat,DD Long
12115,Islas Hormigas,ES,37.39 N,0.39 W,37.39,-0.39
12116,Torrevieja,ES,37.58 N,0.41 W,37.58,-0.41
12117,Alicante,ES,38.20 N,0.29 W,38.2,-0.29
12118,Puerto De Gandia,ES,39.0N,0.9W,39,-0.9
12119,Valencia,ES,39.27 N,0.19 W,39.27,-0.19
12120,Sagunto,ES,39.39 N,0.13 W,39.39,-0.13
12121,Burriana,ES,39.53 N,0.3W,39.53,-0.3
12122,El Grao,ES,39.58 N,0.1E,39.58,0.1
12123,Tarragona,ES,41.6N,1.14 E,41.6,1.14
12124,Villanueva Y Geltru,ES,41.14 N,1.44 E,41.14,1.44
12125,Barcelona,ES,41.21 N,2.10 E,41.21,2.1
12126,San Feliu De Guixols,ES,41.47 N,3.2E,41.47,3.2
12127,Palamos,ES,41.50 N,3.7E,41.5,3.7
12128,Las Hormigas,ES,41.52 N,3.11 E,41.52,3.11
12129,Rosas,ES,42.16 N,3.11 E,42.16,3.11
12130,Ibiza,ES,38.54 N,1.27 E,38.54,1.27
12131,Palma De Mallorca,ES,39.34 N,2.38 E,39.34,2.38
12132,Puerto De Alcudia,ES,39.50 N,3.8E,39.5,3.8
12133,Mahon,ES,39.53 N,4.16 E,39.53,4.16
12134,Port-Vendres,FR,42.31 N,3.7E,42.31,3.7
12135,Port-La-Nouvelle,FR,43.1N,3.4E,43.1,3.4
12136,Sete,FR,43.24 N,3.42 E,43.24,3.42
12137,Port Saint Louis Du Rhone,FR,43.23 N,4.49 E,43.23,4.49
12138,Fos,FR,43.25 N,4.53 E,43.25,4.53
12139,Port-De-Bouc,FR,43.24 N,4.59 E,43.24,4.59
12140,Marseille,FR,43.19 N,5.22 E,43.19,5.22
12141,Toulon,FR,43.6N,5.55 E,43.6,5.55
12142,Saint-Tropez,FR,43.16 N,6.38 E,43.16,6.38
12143,Saint-Raphael,FR,43.25 N,6.46 E,43.25,6.46
12144,Cannes,FR,43.33 N,7.1E,43.33,7.1
12145,Antibes,FR,43.35 N,7.8E,43.35,7.8
12146,Nice,FR,43.42 N,7.17 E,43.42,7.17
12147,Villefranche,FR,43.42 N,7.19 E,43.42,7.19
12148,Monaco,MC,43.44 N,7.25 E,43.44,7.25
12149,Bastia,FR,42.42 N,9.27 E,42.42,9.27
12150,Porto Vecchio,FR,41.35 N,9.17 E,41.35,9.17
12151,Bonifacio,FR,41.23 N,9.10 E,41.23,9.1
12152,Port De Propriano,FR,41.41 N,8.54 E,41.41,8.54
12153,Port D' Ajaccio,FR,41.55 N,8.45 E,41.55,8.45
12154,Calvi,FR,42.34 N,8.45 E,42.34,8.45
12155,L'Ile Rousse,FR,42.38 N,8.56 E,42.38,8.56
12156,La Maddalena,IT,41.12 N,9.25 E,41.12,9.25
12157,Olbia,IT,40.55 N,9.30 E,40.55,9.3
12158,Arbatax,IT,39.56 N,9.42 E,39.56,9.42
12159,Cagliari,IT,39.13 N,9.7E,39.13,9.7
12160,Sarroch Oil Terminal,IT,39.5N,9.2E,39.5,9.2
12161,Porto Ponte Romano,IT,39.3N,8.28 E,39.3,8.28
12162,Carloforte,IT,39.9N,8.19 E,39.9,8.19
12163,Porto Vesme,IT,39.12 N,8.24 E,39.12,8.24
12164,Porto Di Oristano,IT,39.52 N,8.33 E,39.52,8.33
12165,Porto Torres,IT,40.50 N,8.24 E,40.5,8.24
12166,San Remo,IT,43.49 N,7.47 E,43.49,7.47
12167,Imperia,IT,43.53 N,8.2E,43.53,8.2
12168,Rada Di Vado,IT,44.16 N,8.26 E,44.16,8.26
12169,Savona,IT,44.19 N,8.30 E,44.19,8.3
12170,Oristano,IT,39.52 N,8.33 E,39.52,8.33
12171,Genova,IT,44.24 N,8.56 E,44.24,8.56
12172,La Spezia,IT,44.6N,9.50 E,44.6,9.5
12173,Marina Di Carrara,IT,44.2N,10.2E,44.2,10.2
12174,Livorno,IT,43.33 N,10.19 E,43.33,10.19
12175,Vada,IT,43.21 N,10.27 E,43.21,10.27
12176,Portoferraio,IT,42.49 N,10.20 E,42.49,10.2
12177,Portovecchio Di Piombino,IT,42.56 N,10.33 E,42.56,10.33
12178,Porto Santo Stefano,IT,42.26 N,11.7E,42.26,11.7
12179,Civitavecchia,IT,42.6N,11.47 E,42.6,11.47
12180,Fiumicino,IT,41.46 N,12.14 E,41.46,12.14
12181,Anzio,IT,41.27 N,12.38 E,41.27,12.38
12182,Gaeta,IT,41.12 N,13.35 E,41.12,13.35
12183,Pozzuoli,IT,40.49 N,14.7E,40.49,14.7
12184,Bagnoli,IT,40.49 N,14.10 E,40.49,14.1
12185,Napoli,IT,40.51 N,14.16 E,40.51,14.16
12186,Torre Annunziata,IT,40.45 N,14.27 E,40.45,14.27
12187,Castellammare Di Stabia,IT,40.42 N,14.29 E,40.42,14.29
12188,Salerno,IT,40.40 N,14.45 E,40.4,14.45
12189,Vibo Valentia Marina,IT,38.43 N,16.8E,38.43,16.8
12190,Reggio Di Calabria,IT,38.7N,15.39 E,38.7,15.39
12191,Messina,IT,38.12 N,15.34 E,38.12,15.34
12192,Milazzo,IT,38.13 N,15.15 E,38.13,15.15
12193,Gioia Tauro,IT,38.25 N,15.54 E,38.25,15.54
12194,Termini Imerese,IT,37.59 N,13.42 E,37.59,13.42
12195,Porto Di Palermo,IT,38.8N,13.22 E,38.8,13.22
12196,Trapani,IT,38.1N,12.30 E,38.1,12.3
12197,Marsala,IT,37.47 N,12.26 E,37.47,12.26
12198,Mazara Del Vallo,IT,37.39 N,12.35 E,37.39,12.35
12199,Porto Empedocle,IT,37.17 N,13.32 E,37.17,13.32
12200,Licata,IT,37.6N,13.56 E,37.6,13.56
12201,Gela,IT,37.4N,14.15 E,37.4,14.15
12202,Pozzallo,IT,36.43 N,14.51 E,36.43,14.51
12203,Siracusa,IT,37.3N,15.17 E,37.3,15.17
12204,Melilli Oil Terminal,IT,37.7N,15.15 E,37.7,15.15
12205,Augusta,IT,37.13 N,15.14 E,37.13,15.14
12206,Catania,IT,37.30 N,15.6E,37.3,15.6
12207,Lipari,IT,38.29 N,14.58 E,38.29,14.58
12208,Valletta Harbors,MT,35.54 N,14.31 E,35.54,14.31
12209,Marsaxlokk,MT,35.49 N,14.33 E,35.49,14.33
12210,Crotone,IT,39.5N,17.8E,39.5,17.8
12211,Taranto,IT,40.28 N,17.12 E,40.28,17.12
12212,Gallipoli,IT,40.3N,17.59 E,40.3,17.59
12213,Otranto,IT,40.9N,18.30 E,40.9,18.3
12214,Brindisi,IT,40.39 N,17.59 E,40.39,17.59
12215,Torre Del Greco,IT,40.47 N,14.22 E,40.47,14.22
12216,Monopoli,IT,40.57 N,17.18 E,40.57,17.18
12217,Bari,IT,41.8N,16.52 E,41.8,16.52
12218,Molfetta,IT,41.13 N,16.36 E,41.13,16.36
12219,Porto Di Barletta,IT,41.19 N,16.17 E,41.19,16.17
12220,Manfredonia,IT,41.37 N,15.55 E,41.37,15.55
12221,Vasto,IT,42.7N,14.43 E,42.7,14.43
12222,Ortona,IT,42.21 N,14.25 E,42.21,14.25
12223,Pescara,IT,42.28 N,14.13 E,42.28,14.13
12224,Ancona,IT,43.37 N,13.30 E,43.37,13.3
12225,Porto Di Corsini,IT,44.30 N,12.17 E,44.3,12.17
12226,Porto Di Chioggia,IT,45.14 N,12.18 E,45.14,12.18
12227,Porto Di Malamocco,IT,45.20 N,12.19 E,45.2,12.19
12228,Porto Di Lido-Venezia,IT,45.25 N,12.26 E,45.25,12.26
12229,Monfalcone,IT,45.47 N,13.33 E,45.47,13.33
12230,Trieste,IT,45.39 N,13.46 E,45.39,13.46
12231,Muggia,IT,45.36 N,13.46 E,45.36,13.46
12232,Koper,SI,45.33 N,13.44 E,45.33,13.44
12233,Piran,SI,45.32 N,13.34 E,45.32,13.34
12234,Umag,HR,45.26 N,13.31 E,45.26,13.31
12235,Rovinj,HR,45.5N,13.38 E,45.5,13.38
12236,Pula,HR,44.53 N,13.48 E,44.53,13.48
12237,Zaliv Rasa,HR,45.3N,14.4E,45.3,14.4
12238,Brsica,HR,45.2N,14.3E,45.2,14.3
12239,Rijeka Luka,HR,45.20 N,14.26 E,45.2,14.26
12240,Bakar,HR,45.18 N,14.32 E,45.18,14.32
12241,Omisalj,HR,45.13 N,14.33 E,45.13,14.33
12242,Senj,HR,44.59 N,14.54 E,44.59,14.54
12243,Zadar,HR,44.7N,15.13 E,44.7,15.13
12244,Sibenik,HR,43.44 N,15.53 E,43.44,15.53
12245,Split,HR,43.30 N,16.26 E,43.3,16.26
12246,Dugi Rat,HR,43.27 N,16.39 E,43.27,16.39
12247,Ploce,HR,43.3N,17.26 E,43.3,17.26
12248,Neum,BA,42.55 N,17.36 E,42.55,17.36
12249,Korcula,HR,42.56 N,17.8E,42.56,17.8
12250,Dubrovnik,HR,42.40 N,18.5E,42.4,18.5
12251,Risan,ME,42.31 N,18.42 E,42.31,18.42
12252,Kotor,ME,42.25 N,18.46 E,42.25,18.46
12253,Tivat,ME,42.26 N,18.42 E,42.26,18.42
12254,Bar,ME,42.5N,19.5E,42.5,19.5
12255,Shengjin,AL,41.49 N,19.36 E,41.49,19.36
12256,Durres,AL,41.19 N,19.27 E,41.19,19.27
12257,Vlores,AL,40.28 N,19.30 E,40.28,19.3
12258,Kerkira,GR,39.37 N,19.56 E,39.37,19.56
12259,Preveza,GR,38.57 N,20.45 E,38.57,20.45
12260,Argostolion,GR,38.11 N,20.31 E,38.11,20.31
12261,Mesolongion,GR,38.22 N,21.25 E,38.22,21.25
12262,Itea,GR,38.26 N,22.25 E,38.26,22.25
12263,Aiyion,GR,38.15 N,22.5E,38.15,22.5
12264,Patrai,GR,38.15 N,21.44 E,38.15,21.44
12265,Katakolon,GR,37.39 N,21.19 E,37.39,21.19
12266,Pilos,GR,36.54 N,21.40 E,36.54,21.4
12267,Kalamata,GR,37.1N,22.7E,37.1,22.7
12268,Yithion,GR,36.45 N,22.34 E,36.45,22.34
12269,Navplio,GR,37.34 N,22.48 E,37.34,22.48
12270,Spetses,GR,37.16 N,23.10 E,37.16,23.1
12271,Lavrio,GR,37.42 N,24.4E,37.42,24.4
12272,Megara Oil Terminal,GR,37.58 N,23.24 E,37.58,23.24
12273,Ayios Nikolaos,GR,37.59 N,23.32 E,37.59,23.32
12274,Elevsis,GR,38.2N,23.33 E,38.2,23.33
12275,Pakhi Oil Terminal,GR,37.58 N,23.23 E,37.58,23.23
12276,Perama,GR,37.58 N,23.34 E,37.58,23.34
12277,Piraievs,GR,37.56 N,23.39 E,37.56,23.39
12278,Ormos Mikro Vathi,GR,38.26 N,23.36 E,38.26,23.36
12279,Dhiavlos Steno,GR,38.27 N,23.36 E,38.27,23.36
12280,Chalkis,GR,38.28 N,23.36 E,38.28,23.36
12281,Ormos Aliveriou,GR,38.23 N,24.3E,38.23,24.3
12282,Astakos,GR,38.29 N,21.6E,38.29,21.6
12283,Aspropirgos,GR,38.2N,23.36 E,38.2,23.36
12284,Porthmos Evripou,GR,38.28 N,23.35 E,38.28,23.35
12285,Larimna,GR,38.34 N,23.17 E,38.34,23.17
12286,Kymassi,GR,38.50 N,23.28 E,38.5,23.28
12287,Achladi,GR,38.54 N,22.49 E,38.54,22.49
12288,Stilis,GR,38.55 N,22.37 E,38.55,22.37
12289,Tsingeli,GR,39.10 N,22.51 E,39.1,22.51
12290,Volos,GR,39.22 N,22.57 E,39.22,22.57
12291,Miliana,GR,39.10 N,23.13 E,39.1,23.13
12292,Thessaloniki,GR,40.38 N,22.56 E,40.38,22.56
12293,Yerakini,GR,40.16 N,23.28 E,40.16,23.28
12294,Stratoni,GR,40.31 N,23.50 E,40.31,23.5
12295,Kavala,GR,40.56 N,24.24 E,40.56,24.24
12296,Lagos,GR,41.0N,25.8E,41,25.8
12297,Alexandroupoli,GR,40.50 N,25.53 E,40.5,25.53
12298,Mitilini,GR,39.6N,26.34 E,39.6,26.34
12299,Plomarion,GR,38.59 N,26.22 E,38.59,26.22
12300,Vrakhonisis Kallonis,GR,39.5N,26.5E,39.5,26.5
12301,Khios,GR,38.22 N,26.8E,38.22,26.8
12302,Neon Karlovas,GR,37.48 N,26.41 E,37.48,26.41
12303,Samos,GR,37.45 N,26.58 E,37.45,26.58
12304,Pithagorion,GR,37.41 N,26.57 E,37.41,26.57
12305,Gavrio,GR,37.53 N,24.44 E,37.53,24.44
12306,Andros,GR,37.50 N,24.57 E,37.5,24.57
12307,Mikonos,GR,37.27 N,25.20 E,37.27,25.2
12308,Limin Sirou,GR,37.26 N,24.57 E,37.26,24.57
12309,Nisos Naxos,GR,37.6N,25.22 E,37.6,25.22
12310,Milos,GR,36.43 N,24.27 E,36.43,24.27
12311,Akra Kavonisi,GR,35.31 N,23.38 E,35.31,23.38
12312,Soudha,GR,35.29 N,24.11 E,35.29,24.11
12313,Rethimnon,GR,35.22 N,24.28 E,35.22,24.28
12314,Iraklion,GR,35.21 N,25.9E,35.21,25.9
12315,Sitia,GR,35.13 N,26.8E,35.13,26.8
12316,Ayios Nikolaos,GR,35.12 N,25.43 E,35.12,25.43
12317,Kali Limenes,GR,34.56 N,24.50 E,34.56,24.5
12318,Rodhos,GR,36.27 N,28.14 E,36.27,28.14
12319,Limin Kos,GR,36.54 N,27.17 E,36.54,27.17
12320,Kalimnos,GR,36.57 N,26.59 E,36.57,26.59
12321,Lakki,GR,37.8N,26.51 E,37.8,26.51
12322,Aliaga,TR,38.50 N,26.56 E,38.5,26.56
12323,Gemlik,TR,40.25 N,29.7E,40.25,29.7
12324,Eceabat,TR,40.11 N,26.22 E,40.11,26.22
12325,Gelibolu,TR,40.24 N,26.40 E,40.24,26.4
12326,Borusan Fertilizer Jetty,TR,40.25 N,29.6E,40.25,29.6
12327,Ambarli,TR,40.58 N,28.42 E,40.58,28.42
12328,Tekirdag,TR,40.59 N,27.31 E,40.59,27.31
12329,Istanbul,TR,41.1N,28.58 E,41.1,28.58
12330,Defterdar Burnu,TR,41.3N,29.2E,41.3,29.2
12331,Istinye,TR,41.7N,29.3E,41.7,29.3
12332,Burgas,BG,42.29 N,27.29 E,42.29,27.29
12333,Varna,BG,43.11 N,27.58 E,43.11,27.58
12334,Mangalia,RO,43.49 N,28.35 E,43.49,28.35
12335,Basarabi,RO,44.10 N,28.26 E,44.1,28.26
12336,Constanta,RO,44.10 N,28.39 E,44.1,28.39
12337,Medgidia,RO,44.15 N,28.16 E,44.15,28.16
12338,Danube-Black Sea Canal,RO,44.16 N,28.11 E,44.16,28.11
12339,Cernavoda,RO,44.20 N,28.3E,44.2,28.3
12340,Midia,RO,44.21 N,28.40 E,44.21,28.4
12341,Sulina,RO,45.10 N,29.40 E,45.1,29.4
12342,Tulcea,RO,45.10 N,28.49 E,45.1,28.49
12343,Braila,RO,45.15 N,27.59 E,45.15,27.59
12344,Galati,RO,45.25 N,28.5E,45.25,28.5
12345,Izmayil,UA,45.20 N,28.51 E,45.2,28.51
12346,Illichivsk,UA,46.18 N,30.39 E,46.18,30.39
12347,Odesa,UA,46.29 N,30.44 E,46.29,30.44
12348,Yuzhnyy,UA,46.36 N,31.1E,46.36,31.1
12349,Mykolayiv,UA,46.57 N,31.59 E,46.57,31.59
12350,Port Oktyabrsk,UA,46.50 N,31.56 E,46.5,31.56
12351,Dnipro-Buzkyy,UA,46.44 N,31.53 E,46.44,31.53
12352,Kherson,UA,46.37 N,32.36 E,46.37,32.36
12353,Belgorod-Dnestrovsky,UA,46.11 N,30.22 E,46.11,30.22
12354,Skadovs'K,UA,46.6N,32.55 E,46.6,32.55
12355,Khorly,UA,46.5N,33.17 E,46.5,33.17
12356,Chornomors Ke,UA,45.31 N,32.42 E,45.31,32.42
12357,Ust-Dunaisk,UA,45.28 N,29.42 E,45.28,29.42
12358,Yevpatoriya,UA,45.12 N,33.23 E,45.12,33.23
12359,Sevastopol,UA,44.37 N,33.32 E,44.37,33.32
12360,Balaklava,UA,44.30 N,33.36 E,44.3,33.36
12361,Yalta,UA,44.29 N,34.10 E,44.29,34.1
12362,Alushta,UA,44.41 N,34.25 E,44.41,34.25
12363,Sudak,UA,44.51 N,34.59 E,44.51,34.59
12364,Feodosiya,UA,45.1N,35.26 E,45.1,35.26
12365,Kerch,UA,45.21 N,36.29 E,45.21,36.29
12366,Reni,UA,45.26 N,28.18 E,45.26,28.18
12367,Henichesk,UA,46.10 N,34.49 E,46.1,34.49
12368,Kyrylivka,UA,46.21 N,35.22 E,46.21,35.22
12369,Berdyansk,UA,46.45 N,36.47 E,46.45,36.47
12370,Mariupol,UA,47.5N,37.34 E,47.5,37.34
12371,Taganrog,RU,47.12 N,38.57 E,47.12,38.57
12372,Rostov-Na-Donu,RU,47.10 N,39.43 E,47.1,39.43
12373,Azov,RU,47.6N,39.26 E,47.6,39.26
12374,Yeysk,RU,46.44 N,38.16 E,46.44,38.16
12375,Temryuk,RU,45.21 N,37.21 E,45.21,37.21
12376,Kavkaz Oil Terminal,RU,45.20 N,36.39 E,45.2,36.39
12377,Anapa,RU,44.53 N,37.19 E,44.53,37.19
12378,Novorossiysk,RU,44.43 N,37.47 E,44.43,37.47
12379,Gelendzhik,RU,44.33 N,38.4E,44.33,38.4
12380,Tuapse,RU,44.6N,39.4E,44.6,39.4
12381,Sochi,RU,43.35 N,39.44 E,43.35,39.44
12382,Adler,RU,43.26 N,39.56 E,43.26,39.56
12383,Sokhumi,GE,42.59 N,40.59 E,42.59,40.59
12384,Poti,GE,42.9N,41.35 E,42.9,41.35
12385,Supsa Marine Terminal,GE,42.6N,41.43 E,42.6,41.43
12386,Batumi,GE,41.39 N,41.39 E,41.39,41.39
12387,Hopa,TR,41.25 N,41.24 E,41.25,41.24
12388,Rize,TR,41.4N,40.31 E,41.4,40.31
12389,Trabzon,TR,41.1N,39.46 E,41.1,39.46
12390,Giresun,TR,40.56 N,38.24 E,40.56,38.24
12391,Ordu,TR,41.0N,37.53 E,41,37.53
12392,Samsun,TR,41.18 N,36.21 E,41.18,36.21
12393,Sinop,TR,42.3N,35.10 E,42.3,35.1
12394,Inebolu,TR,41.59 N,33.46 E,41.59,33.46
12395,Zonguldak,TR,41.28 N,31.49 E,41.28,31.49
12396,Eregli,TR,41.18 N,31.27 E,41.18,31.27
12397,Haydarpasa,TR,41.0N,29.1E,41,29.1
12398,Botas Natural Gas Terminal,TR,41.0N,27.59 E,41,27.59
12399,Yarimca,TR,40.48 N,29.42 E,40.48,29.42
12400,Kaba Burnu,TR,40.46 N,29.32 E,40.46,29.32
12401,Derince Burnu,TR,40.45 N,29.49 E,40.45,29.49
12402,Izmit,TR,40.46 N,29.55 E,40.46,29.55
12403,Gebze,TR,40.46 N,29.33 E,40.46,29.33
12404,Golcuk Burnu,TR,40.44 N,29.49 E,40.44,29.49
12405,Mudanya,TR,40.23 N,28.53 E,40.23,28.53
12406,Bandirma,TR,40.21 N,27.58 E,40.21,27.58
12407,Erdek,TR,40.23 N,27.48 E,40.23,27.48
12408,Karabiga,TR,40.24 N,27.19 E,40.24,27.19
12409,Canakkale,TR,40.9N,26.24 E,40.9,26.24
12410,Ayvalik,TR,39.19 N,26.42 E,39.19,26.42
12411,Dikili,TR,39.1N,26.49 E,39.1,26.49
12412,Izmir,TR,38.26 N,27.8E,38.26,27.8
12413,Gulluk,TR,37.15 N,27.37 E,37.15,27.37
12414,Nemrut Limani Bay,TR,38.46 N,26.55 E,38.46,26.55
12415,Kusadasi,TR,37.52 N,27.15 E,37.52,27.15
12416,Bodrum,TR,37.2N,27.26 E,37.2,27.26
12417,Toros Gubre,TR,36.55 N,35.58 E,36.55,35.58
12418,Botas Dortyol Oil Terminal,TR,36.52 N,36.8E,36.52,36.8
12419,Yakacik,TR,36.43 N,36.11 E,36.43,36.11
12420,Delta Terminal,TR,36.51 N,36.10 E,36.51,36.1
12421,Marmaris,TR,36.51 N,28.17 E,36.51,28.17
12422,Aksaz Limani,TR,36.50 N,28.23 E,36.5,28.23
12423,Antalya Offshore Terminal,TR,36.49 N,30.36 E,36.49,30.36
12424,Fethiye,TR,36.38 N,29.6E,36.38,29.6
12425,Antalya,TR,36.50 N,30.37 E,36.5,30.37
12426,Alanya,TR,36.32 N,32.0E,36.32,32
12427,Tasucu,TR,36.19 N,33.53 E,36.19,33.53
12428,Mersin,TR,36.48 N,34.38 E,36.48,34.38
12429,Botas,TR,36.53 N,35.56 E,36.53,35.56
12430,Iskenderun,TR,36.36 N,36.10 E,36.36,36.1
12431,Kyrenia,CY,35.21 N,33.20 E,35.21,33.2
12432,Xeros,CY,35.8N,32.50 E,35.8,32.5
12433,Limassol,CY,34.40 N,33.3E,34.4,33.3
12434,Larnaca,CY,34.55 N,33.39 E,34.55,33.39
12435,Dhekelia,CY,34.58 N,33.43 E,34.58,33.43
12436,Famagusta,CY,35.7N,33.56 E,35.7,33.56
12437,Tartus,SY,34.54 N,35.52 E,34.54,35.52
12438,Baniyas,SY,35.11 N,35.57 E,35.11,35.57
12439,Al Ladhiqiyah,SY,35.32 N,35.46 E,35.32,35.46
12440,Tarabulus,LB,34.27 N,35.50 E,34.27,35.5
12441,Bayrut,LB,33.54 N,35.30 E,33.54,35.3
12442,Sidon/Zahrani Terminal,LB,33.32 N,35.19 E,33.32,35.19
12443,Sayda,LB,33.30 N,35.21 E,33.3,35.21
12444,Haifa,IL,32.49 N,35.0E,32.49,35
12445,Hadera,IL,32.28 N,34.54 E,32.28,34.54
12446,Ashdod,IL,31.49 N,34.39 E,31.49,34.39
12447,Ashqelon,IL,31.40 N,34.30 E,31.4,34.3
12448,Bur Said (Port Said),EG,31.16 N,32.18 E,31.16,32.18
12449,Damietta,EG,31.29 N,31.45 E,31.29,31.45
12450,El Maadiya,EG,31.16 N,30.9E,31.16,30.9
12451,Al Iskandariyh (Alexandria),EG,31.10 N,29.50 E,31.1,29.5
12452,Sidi Kerir (Kurayr),EG,31.6N,29.37 E,31.6,29.37
12453,El Hamra Oil Terminal,EG,30.59 N,28.52 E,30.59,28.52
12454,Mersa Matruh,EG,31.21 N,27.14 E,31.21,27.14
12455,Mersa Tobruq,LY,32.5N,23.59 E,32.5,23.59
12456,Darnah,LY,32.46 N,22.39 E,32.46,22.39
12457,Banghazi,LY,32.7N,20.3E,32.7,20.3
12458,Ez Zueitina,LY,30.51 N,20.3E,30.51,20.3
12459,Al Burayqah,LY,30.25 N,19.36 E,30.25,19.36
12460,Ras   Lanuf,LY,30.31 N,18.34 E,30.31,18.34
12461,As Sidr,LY,30.38 N,18.22 E,30.38,18.22
12462,Misratah,LY,32.22 N,15.13 E,32.22,15.13
12463,Khoms,LY,32.40 N,14.15 E,32.4,14.15
12464,Mina Tarabulus (Tripoli),LY,32.54 N,13.11 E,32.54,13.11
12465,Az Zawiya,LY,32.48 N,12.43 E,32.48,12.43
12466,Bouri Oil Field,LY,33.54 N,12.39 E,33.54,12.39
12467,Marsa Sabratah,LY,32.49 N,12.30 E,32.49,12.3
12468,Abu Khammash,LY,33.4N,11.49 E,33.4,11.49
12469,Zarzis,TN,33.30 N,11.7E,33.3,11.7
12470,Didon Terminal,TN,33.47 N,11.54 E,33.47,11.54
12471,Houmt Souk,TN,33.53 N,10.51 E,33.53,10.51
12472,Gabes,TN,33.54 N,10.7E,33.54,10.7
12473,Ashtart Oil Terminal,TN,34.17 N,11.23 E,34.17,11.23
12474,Skhira,TN,34.17 N,10.6E,34.17,10.6
12475,Mersa Sfax,TN,34.44 N,10.46 E,34.44,10.46
12476,Mahdia,TN,35.30 N,11.4E,35.3,11.4
12477,Sousse,TN,35.50 N,10.39 E,35.5,10.39
12478,La Goulette,TN,36.48 N,10.18 E,36.48,10.18
12479,Tunis,TN,36.48 N,10.15 E,36.48,10.15
12480,Rades,TN,36.49 N,10.18 E,36.49,10.18
12481,Tazerka Oil Terminal,TN,36.36 N,11.41 E,36.36,11.41
12482,Banzart,TN,37.17 N,9.53 E,37.17,9.53
12483,Menzel Bourguiba,TN,37.9N,9.48 E,37.9,9.48
12484,Tabarka,TN,36.58 N,8.46 E,36.58,8.46
12485,Annaba,DZ,36.55 N,7.46 E,36.55,7.46
12486,Skikda,DZ,36.53 N,6.55 E,36.53,6.55
12487,Port Methanier,DZ,36.53 N,6.57 E,36.53,6.57
12488,Collo,DZ,37.0N,6.35 E,37,6.35
12489,Djen-Djen,DZ,36.49 N,5.53 E,36.49,5.53
12490,Jijel,DZ,36.50 N,5.47 E,36.5,5.47
12491,Bejaia,DZ,36.45 N,5.5E,36.45,5.5
12492,Dellys,DZ,36.55 N,3.55 E,36.55,3.55
12493,Alger,DZ,36.46 N,3.4E,36.46,3.4
12494,Tenes,DZ,36.32 N,1.19 E,36.32,1.19
12495,Mostaganem,DZ,35.56 N,0.5E,35.56,0.5
12496,Arzew,DZ,35.51 N,0.18 W,35.51,-0.18
12497,Arzew El Djedid,DZ,35.49 N,0.15 W,35.49,-0.15
12498,Oran,DZ,35.42 N,0.38 W,35.42,-0.38
12499,Mers El Kebir,DZ,35.44 N,0.42 W,35.44,-0.42
12500,Beni Saf,DZ,35.18 N,1.23 W,35.18,-1.23
12501,Ghazaouet,DZ,35.6N,1.52 W,35.6,-1.52
12502,Port D Al Hoceima,MA,35.15 N,3.55 W,35.15,-3.55
12503,Cueta,ES,35.54 N,5.19 W,35.54,-5.19
12504,Tangier-Mediterranean,MA,35.54 N,5.31 W,35.54,-5.31
12505,Tanger,MA,35.47 N,5.49 W,35.47,-5.49
12506,Port Nador,MA,35.17 N,2.56 W,35.17,-2.56
12507,Kenitra,MA,34.18 N,6.36 W,34.18,-6.36
12508,Mohammedia,MA,33.43 N,7.24 W,33.43,-7.24
12509,Casablanca,MA,33.36 N,7.37 W,33.36,-7.37
12510,El Jadida,MA,33.15 N,8.30 W,33.15,-8.3
12511,El Jorf Lasfar,MA,33.7N,8.37 W,33.7,-8.37
12512,Safi,MA,32.18 N,9.15 W,32.18,-9.15
12513,Essaouira,MA,31.30 N,9.47 W,31.3,-9.47
12514,Agadir,MA,30.26 N,9.38 W,30.26,-9.38
12515,Ad Dakhla,EH,23.42 N,15.55 W,23.42,-15.55
12516,Laayoune,EH,27.5N,13.26 W,27.5,-13.26
12517,Nouadhibou,MR,20.55 N,17.3W,20.55,-17.3
12518,Nouakchott,MR,18.2N,16.2W,18.2,-16.2
12519,St Louis,SN,16.1N,16.31 W,16.1,-16.31
12520,M Bao Oil Terminal,SN,14.43 N,17.24 W,14.43,-17.24
12521,Dakar,SN,14.41 N,17.26 W,14.41,-17.26
12522,Rufisque,SN,14.42 N,17.17 W,14.42,-17.17
12523,Karabane,SN,12.34 N,16.40 W,12.34,-16.4
12524,Lyndiane,SN,14.10 N,16.10 W,14.1,-16.1
12525,Banjul,GM,13.27 N,16.34 W,13.27,-16.34
12526,Rio Cacheu,GW,12.17 N,16.14 W,12.17,-16.14
12527,Bissau,GW,11.52 N,15.38 W,11.52,-15.38
12528,Victoria,GN,10.49 N,14.34 W,10.49,-14.34
12529,Kamsar,GN,10.38 N,14.37 W,10.38,-14.37
12530,Conakry,GN,9.31 N,13.43 W,9.31,-13.43
12531,Benti,GN,9.10 N,13.12 W,9.1,-13.12
12532,Freetown,SL,8.30 N,13.14 W,8.3,-13.14
12533,Pepel,SL,8.35 N,13.3W,8.35,-13.3
12534,Bonthe,SL,7.32 N,12.30 W,7.32,-12.3
12535,Porto Grande,CV,16.53 N,25.0W,16.53,-25
12536,Porto Da Praia,CV,14.55 N,23.31 W,14.55,-23.31
12537,Monrovia,LR,6.19 N,10.49 W,6.19,-10.49
12538,Buchanan,LR,5.52 N,10.4W,5.52,-10.4
12539,Greenville,LR,4.59 N,9.3W,4.59,-9.3
12540,Cape Palmas,LR,4.22 N,7.43 W,4.22,-7.43
